prompt_id,input_tokens,output_tokens,runtime_seconds,energy_joules,tin_tout
19952,11,61,2.506635427474976,283.95,671
19953,12,62,2.421444892883301,309.1755,744
19954,9,59,2.443634033203125,247.759,531
19955,9,59,2.719557285308838,292.814,531
19956,15,65,2.492267608642578,310.1935,975
19957,11,61,2.3404526710510254,311.9865,671
19958,11,61,2.2722949981689453,274.47849999999994,671
19959,10,60,2.3602962493896484,335.801,600
19960,13,63,2.143867254257202,296.6265,819
19961,12,62,2.261646509170532,275.5385,744
19962,13,63,2.969767570495605,429.009,819
19963,14,64,2.631800413131714,313.6365,896
19964,10,60,2.321908950805664,289.9525,600
19965,12,62,2.697845458984375,379.658,744
19966,12,62,2.3194327354431152,303.012,744
19967,11,61,2.149311065673828,325.25050000000005,671
19968,16,66,2.2130188941955566,253.3395,1056
19969,25,75,2.3559999465942383,313.82550000000003,1875
19970,17,67,2.2681150436401367,300.7335,1139
19971,12,62,2.2881951332092285,334.2855,744
19972,9,59,2.347841262817383,244.262,531
19973,14,64,2.527503252029419,371.851,896
19974,19,69,2.523163318634033,363.896,1311
19975,8,58,2.523175001144409,360.933,464
19976,9,59,2.1958577632904053,294.3545,531
19977,10,60,2.235401630401612,243.104,600
19978,11,61,2.7584128379821777,383.854,671
19979,12,62,2.2969229221343994,303.978,744
19980,15,65,2.2161619663238525,301.104,975
19981,10,60,2.303312301635742,321.115,600
19982,26,76,2.2673802375793457,316.0965,1976
19983,18,68,2.2217488288879395,334.3715,1224
19984,21,71,2.209136247634888,246.3355,1491
19985,16,66,2.277580976486206,305.993,1056
19986,19,69,2.231862783432007,278.6025,1311
19987,15,65,2.04905366897583,251.605,975
19988,19,69,2.122443914413452,329.5175,1311
19989,14,64,2.350198745727539,319.0295,896
19990,13,63,2.3919475078582764,325.1915,819
19991,17,67,2.21858549118042,301.9535,1139
19992,14,64,2.1311771869659424,303.3565,896
19993,11,61,2.192596197128296,313.66100000000006,671
19994,11,61,2.636464357376098,256.24,671
19995,10,60,2.182140827178955,300.07800000000003,600
19996,17,67,2.3237247467041016,327.668,1139
19997,20,70,2.104701519012451,242.768,1400
19998,14,64,2.0451500415802,313.0575,896
19999,11,61,2.4061574935913086,314.50350000000003,671
20000,8,58,2.491008043289185,318.1025,464
20001,9,59,2.263540983200073,314.81,531
20002,7,57,2.6508936882019043,313.2935,399
20003,8,58,2.832151412963867,367.278,464
20004,23,73,2.2049059867858887,309.197,1679
20005,19,69,2.1401193141937256,241.2435,1311
20006,11,61,2.295931577682495,246.6885,671
20007,18,68,2.1828055381774902,325.2675,1224
20008,15,65,2.444467306137085,294.0795,975
20009,19,56,1.7647435665130615,228.5725,1064
20010,19,69,2.508062601089477,291.71900000000005,1311
20011,14,64,2.63050389289856,370.9075,896
20012,14,64,2.267040014266968,294.3495,896
20013,15,65,2.5422675609588623,310.0655,975
20014,12,62,2.13883638381958,322.4545,744
20015,9,59,2.352931499481201,313.896,531
20016,14,64,2.814672946929932,351.51,896
20017,11,61,2.8029797077178955,368.4715,671
20018,8,58,2.466424465179444,317.03000000000003,464
20019,8,58,2.435492753982544,287.50350000000003,464
20020,15,65,2.6174845695495605,384.9525,975
20021,10,60,2.5190837383270264,368.9885,600
20022,9,59,2.3532745838165283,309.2855,531
20023,9,59,2.321223258972168,250.402,531
20024,9,59,2.4051294326782227,312.985,531
20025,7,57,2.261417865753174,296.015,399
20026,13,63,2.104270696640014,293.4725,819
20027,9,59,1.9747331142425537,264.4095,531
20028,10,60,2.2874343395233154,322.44550000000004,600
20029,7,57,2.4639968872070312,309.708,399
20030,17,46,1.38959002494812,198.8175,782
20031,19,69,2.300036191940308,308.9205,1311
20032,18,68,2.479059219360352,295.2135,1224
20033,17,50,1.509343147277832,191.332,850
20034,9,59,2.592868089675904,353.236,531
20035,32,67,1.7172648906707764,243.8095,2144
20036,13,63,2.6527132987976074,297.4925,819
20037,11,61,2.3613226413726807,325.702,671
20038,13,63,2.128430128097534,284.864,819
20039,13,44,1.525160789489746,266.9275,572
20040,11,61,2.1449084281921387,242.1635,671
20041,15,65,2.1548070907592773,296.0855,975
20042,16,66,2.3491861820220947,308.1865,1056
20043,14,62,2.572420597076416,366.018,868
20044,19,69,2.594271421432495,302.9255,1311
20045,17,54,2.0359506607055664,246.7655,918
20046,15,65,2.7499895095825195,367.5535,975
20047,17,67,2.2062132358551025,288.9,1139
20048,10,60,2.2354981899261475,278.274,600
20049,16,66,2.6111085414886475,297.05499999999995,1056
20050,12,62,2.7867231369018555,343.40500000000003,744
20051,9,59,2.4260079860687256,310.47200000000004,531
20052,9,59,2.490984439849853,296.69100000000003,531
20053,16,66,2.413228988647461,321.711,1056
20054,12,62,2.0938968658447266,247.019,744
20055,17,53,1.7346205711364746,241.0615,901
20056,12,62,2.417286157608032,273.851,744
20057,12,62,2.5019314289093018,268.3205,744
20058,15,65,2.6106085777282715,316.05600000000004,975
20059,15,65,2.727599859237671,475.3115,975
20060,15,65,2.12302303314209,464.071,975
20061,16,66,1.745915174484253,330.544,1056
20062,14,64,1.7355680465698242,344.865,896
20063,15,65,2.318077564239502,296.18999999999994,975
20064,15,65,2.143027782440185,407.50900000000007,975
20065,9,59,2.400876045227051,394.8795,531
20066,11,61,2.1270434856414795,419.6005,671
20067,20,70,2.168941020965576,336.487,1400
20068,10,60,2.1555936336517334,422.561,600
20069,10,60,2.2782204151153564,433.159,600
20070,13,63,2.0564403533935547,346.837,819
20071,15,65,1.7387292385101318,379.722,975
20072,22,72,1.7243759632110596,237.8695,1584
20073,13,63,1.7221283912658691,339.42100000000005,819
20074,20,64,1.6094567775726318,385.40600000000006,1280
20075,14,64,2.1904215812683105,339.809,896
20076,12,62,2.74224853515625,371.1275,744
20077,16,66,2.475011110305786,292.16200000000003,1056
20078,16,66,2.3379156589508057,228.594,1056
20079,20,60,1.9053680896759035,223.6105,1200
20080,17,67,2.639746904373169,343.5725,1139
20081,15,65,2.7694287300109863,364.0605000000001,975
20082,15,31,0.9284203052520752,124.4845,465
20083,9,59,2.086806535720825,352.053,531
20084,9,59,2.0914525985717773,322.9925,531
20085,7,57,2.3372466564178467,307.499,399
20086,9,59,2.366231203079224,308.5585,531
20087,12,62,2.288823366165161,312.8935,744
20088,9,59,2.5390520095825195,361.7955,531
20089,16,66,2.9340975284576416,384.093,1056
20090,16,66,2.5905871391296387,311.2225,1056
20091,22,72,2.4764795303344727,324.3735,1584
20092,11,61,2.374152660369873,328.232,671
20093,11,61,2.5400493144989014,313.62300000000005,671
20094,16,66,2.457659721374512,317.8385,1056
20095,13,63,2.74605655670166,385.3115,819
20096,15,65,2.575140476226806,321.389,975
20097,17,67,2.2298784255981445,233.4485,1139
20098,18,68,2.5334253311157227,362.1885,1224
20099,12,62,2.363157033920288,310.62600000000003,744
20100,16,66,2.381556272506714,295.386,1056
20101,8,58,2.621465921401977,309.583,464
20102,9,59,2.603182554244995,319.395,531
20103,15,65,2.446300745010376,289.8675,975
20104,13,63,2.189389228820801,303.0975,819
20105,14,64,2.1052167415618896,247.23450000000005,896
20106,9,59,2.615760803222656,329.4325,531
20107,10,60,2.6801767349243164,393.434,600
20108,9,59,2.5369203090667725,357.885,531
20109,19,69,2.56667423248291,378.783,1311
20110,13,34,1.0222883224487305,126.0645,442
20111,8,58,2.5984668731689453,358.7605,464
20112,16,66,2.2747950553894043,307.023,1056
20113,12,62,2.472593307495117,306.637,744
20114,11,61,2.3177881240844727,315.3645,671
20115,14,64,2.277876377105713,325.7045,896
20116,15,65,2.201539993286133,303.1185,975
20117,10,60,2.2004668712615967,296.849,600
20118,8,58,2.68237829208374,327.1855,464
20119,12,62,2.809614658355713,290.1075,744
20120,22,72,2.5786986351013184,388.1235,1584
20121,11,61,2.315542221069336,288.8485,671
20122,19,69,2.275672674179077,293.992,1311
20123,12,62,2.358715295791626,304.478,744
20124,16,66,2.5469603538513184,291.511,1056
20125,9,59,2.499206304550171,318.341,531
20126,18,68,2.6963095664978027,351.1435,1224
20127,24,74,2.787325859069824,367.8055,1776
20128,17,67,2.173347949981689,220.2485,1139
20129,19,69,2.102069616317749,255.458,1311
20130,14,64,2.2006423473358154,316.83,896
20131,10,60,2.4971847534179688,289.9655,600
20132,14,64,2.275392770767212,243.0595,896
20133,19,69,2.305016279220581,292.0705,1311
20134,11,61,2.628767728805542,341.64250000000004,671
20135,16,66,2.630901336669922,344.8635,1056
20136,19,69,2.3595571517944336,300.591,1311
20137,16,66,2.0629470348358154,232.667,1056
20138,8,58,2.22993803024292,308.2745,464
20139,15,65,2.4665558338165283,328.7685,975
20140,10,60,2.505469560623169,288.148,600
20141,11,61,2.573676824569702,285.464,671
20142,17,67,2.4621782302856445,318.0795,1139
20143,12,62,2.306915521621704,317.0545,744
20144,11,61,2.3763816356658936,296.22850000000005,671
20145,11,61,2.3126790523529053,307.09400000000005,671
20146,12,62,2.222644090652466,234.797,744
20147,20,70,2.428460597991944,295.9615,1400
20148,15,65,2.6029889583587646,360.388,975
20149,11,61,2.2400870323181152,298.177,671
20150,9,59,2.2177484035491943,234.861,531
20151,13,63,2.50606107711792,297.077,819
20152,15,65,2.430097818374634,335.4365,975
20153,10,49,2.099065065383911,255.6285,490
20154,17,67,2.4927175045013428,265.4335,1139
20155,16,66,2.469264268875122,310.8645,1056
20156,16,66,2.46390962600708,303.3265,1056
20157,15,62,2.7082743644714355,361.207,930
20158,18,68,2.4468817710876465,253.725,1224
20159,14,64,2.159885883331299,311.1335,896
20160,11,61,2.1192219257354736,309.223,671
20161,10,34,1.1063835620880127,124.6885,340
20162,16,66,2.299062013626098,334.4385,1056
20163,13,63,2.2536096572875977,319.5475,819
20164,17,67,2.363120079040528,313.755,1139
20165,19,69,2.314931631088257,330.1395,1311
20166,23,73,2.429668426513672,290.5425,1679
20167,12,62,2.445235013961792,312.18049999999994,744
20168,17,67,2.8245348930358887,342.8275,1139
20169,10,60,2.612462043762207,321.813,600
20170,14,64,2.182976722717285,230.2765,896
20171,16,66,2.2264151573181152,312.50300000000004,1056
20172,13,63,2.208385705947876,270.8395,819
20173,13,63,2.254178047180176,265.3995,819
20174,13,63,2.3253962993621826,327.96349999999995,819
20175,24,74,2.25551176071167,333.3345,1776
20176,15,65,2.2061760425567627,222.7115,975
20177,11,35,1.4888055324554443,167.734,385
20178,14,64,2.191838026046753,286.0065,896
20179,15,65,2.493041753768921,275.873,975
20180,13,63,2.6188080310821533,303.96950000000004,819
20181,11,61,2.2862141132354736,298.9975,671
20182,13,63,2.4819822311401367,304.5915,819
20183,11,61,2.393864631652832,304.6555,671
20184,16,66,2.120296001434326,243.2355,1056
20185,8,58,2.360054016113281,299.8725,464
20186,7,57,2.42133903503418,364.129,399
20187,12,62,2.6615238189697266,371.29,744
20188,18,68,2.5547397136688232,306.644,1224
20189,14,64,2.3822240829467773,357.32050000000004,896
20190,14,64,2.5944466590881348,378.102,896
20191,15,65,2.1908767223358154,302.725,975
20192,13,63,2.071063756942749,239.829,819
20193,18,68,2.6321136951446533,274.541,1224
20194,12,38,1.598412036895752,254.8995,456
20195,18,32,0.7481443881988525,120.512,576
20196,23,73,2.0607781410217285,300.2165,1679
20197,11,61,2.4006388187408447,299.6055,671
20198,9,59,2.667957067489624,341.51300000000003,531
20199,10,60,2.564540386199951,340.482,600
20200,11,61,2.4771411418914795,287.24,671
20201,12,62,2.31213641166687,320.76300000000003,744
20202,13,63,2.3359639644622803,274.4355,819
20203,11,61,2.440000057220459,307.8655,671
20204,8,58,2.312862634658813,292.5575,464
20205,13,63,2.4024529457092285,329.7825,819
20206,13,63,2.854717493057251,381.406,819
20207,10,60,2.7480249404907227,376.5785,600
20208,13,63,2.2724034786224365,314.14750000000004,819
20209,12,62,2.334147453308105,316.208,744
20210,12,62,2.6449360847473145,285.607,744
20211,9,59,2.4360544681549072,322.599,531
20212,13,63,2.1727418899536133,278.231,819
20213,14,64,2.458860397338867,338.331,896
20214,11,61,2.5049850940704346,330.067,671
20215,11,61,2.534818887710572,366.387,671
20216,10,60,2.5370442867279053,358.2285,600
20217,18,68,2.27952527999878,274.30550000000005,1224
20218,11,61,2.168304204940796,228.1035,671
20219,9,59,2.255772829055786,360.1525,531
20220,14,64,2.5589799880981445,360.5635,896
20221,18,68,2.683727502822876,373.7925,1224
20222,17,67,2.3659725189208984,259.9095,1139
20223,14,64,2.3796889781951904,307.3005,896
20224,15,65,2.553484439849853,351.389,975
20225,8,58,2.5721592903137207,357.11,464
20226,10,60,2.439927816390991,322.2445,600
20227,14,64,2.7863147258758545,392.8605,896
20228,14,64,1.9425044059753416,241.896,896
20229,8,23,0.7015719413757324,107.7735,184
20230,9,59,2.6032514572143555,326.1225,531
20231,20,70,2.704761981964112,378.985,1400
20232,14,64,2.4342172145843506,290.8935,896
20233,9,59,2.011152029037476,250.2505,531
20234,15,44,1.3585255146026611,172.0885,660
20235,12,62,2.5008223056793213,302.981,744
20236,14,58,2.232151746749878,238.1015,812
20237,15,65,2.434237241744995,284.649,975
20238,20,70,2.7040319442749023,351.5055,1400
20239,21,71,2.223226308822632,298.9535,1491
20240,21,71,2.404350996017456,321.3245,1491
20241,18,52,1.4680969715118408,179.81599999999997,936
20242,14,64,2.5610580444335938,346.293,896
20243,13,63,2.32303786277771,322.40250000000003,819
20244,11,61,2.3395254611968994,262.103,671
20245,12,62,2.365595817565918,296.8265,744
20246,13,62,2.654081106185913,387.438,806
20247,16,66,2.444516181945801,305.1815,1056
20248,21,71,2.411932468414306,305.55999999999995,1491
20249,18,68,2.697991847991944,366.2925,1224
20250,18,68,2.35268783569336,242.067,1224
20251,14,64,2.1603026390075684,293.16450000000003,896
20252,14,64,2.470661163330078,322.4335,896
20253,22,72,2.71671199798584,296.281,1584
20254,11,61,2.496185302734375,292.43,671
20255,13,63,2.24711275100708,252.443,819
20256,17,67,2.479550361633301,310.841,1139
20257,10,60,2.48129940032959,294.3225,600
20258,14,64,2.3841493129730225,312.998,896
20259,21,59,1.718120574951172,241.8505,1239
20260,16,66,2.558704137802124,380.5735,1056
20261,11,61,2.624353647232056,347.72900000000004,671
20262,17,59,2.2631547451019287,254.13,1003
20263,20,70,2.5689966678619385,295.783,1400
20264,21,44,1.4152536392211914,181.835,924
20265,19,69,2.476651906967163,333.17900000000003,1311
20266,19,48,1.329326629638672,185.289,912
20267,16,66,2.385246753692627,303.927,1056
20268,25,75,2.675356149673462,343.3335,1875
20269,8,58,2.553886651992798,286.628,464
20270,28,78,2.499318599700928,321.0385,2184
20271,23,73,2.6719768047332764,361.884,1679
20272,16,66,2.522419214248657,368.0835000000001,1056
20273,24,74,2.1125850677490234,326.8645,1776
20274,10,60,2.598137855529785,316.036,600
20275,25,75,2.29594349861145,240.111,1875
20276,17,67,2.643949508666992,304.341,1139
20277,13,63,2.641202211380005,391.1245,819
20278,21,71,2.584489583969116,374.5075,1491
20279,12,62,2.659987449645996,408.068,744
20280,13,63,2.1258723735809326,155.81150000000002,819
20281,15,65,2.243366241455078,301.6265,975
20282,21,71,2.591066360473633,407.269,1491
20283,15,65,2.517817258834839,380.1235,975
20284,15,65,2.592105865478516,363.256,975
20285,19,69,2.495063304901123,291.005,1311
20286,16,66,1.96173906326294,247.4135,1056
20287,18,68,2.2594380378723145,304.4035,1224
20288,14,64,2.764042615890503,368.711,896
20289,7,44,2.0112626552581787,284.642,308
20290,18,68,2.464352607727051,288.74,1224
20291,10,60,2.414555788040161,320.48600000000005,600
20292,9,59,2.0552382469177246,333.176,531
20293,13,63,2.1128969192504883,238.2145,819
20294,20,70,2.5648999214172363,330.9275,1400
20295,19,58,1.9552757740020752,240.01,1102
20296,16,66,2.087068557739258,343.546,1056
20297,17,67,2.5404045581817627,298.267,1139
20298,16,66,2.534840106964112,312.783,1056
20299,9,59,2.6673591136932373,313.8825,531
20300,15,65,2.798789978027344,338.36400000000003,975
20301,14,64,2.4353177547454834,331.7115,896
20302,8,58,2.181539297103882,332.865,464
20303,17,67,2.404683828353882,215.2435,1139
20304,10,60,2.594521760940552,378.1345,600
20305,12,62,2.5341250896453857,342.49850000000004,744
20306,9,59,2.104811668395996,290.6055,531
20307,10,60,2.1587581634521484,260.4065,600
20308,12,62,2.649067640304565,307.3885,744
20309,16,51,1.8810861110687256,245.7615,816
20310,11,61,2.5829036235809326,336.87200000000007,671
20311,12,62,2.6701815128326416,309.11850000000004,744
20312,12,62,2.437041759490967,324.713,744
20313,8,58,2.344430685043335,300.2705,464
20314,16,66,2.6096301078796387,367.432,1056
20315,11,61,2.116818428039551,321.4585,671
20316,13,63,2.0768187046051025,263.421,819
20317,24,74,2.364768743515014,305.527,1776
20318,16,66,2.42899751663208,307.275,1056
20319,19,69,2.5177769660949707,279.494,1311
20320,8,58,2.642532587051392,315.79,464
20321,15,65,2.260892629623413,284.598,975
20322,9,59,2.156275510787964,307.376,531
20323,17,67,2.077976942062378,299.9275,1139
20324,9,59,2.3762729167938232,339.952,531
20325,21,71,2.6432929039001465,272.92,1491
20326,12,62,2.540653944015503,384.58,744
20327,8,58,2.4428343772888184,295.16450000000003,464
20328,9,59,2.5626561641693115,340.7065,531
20329,16,66,2.29673433303833,338.06249999999994,1056
20330,12,62,2.0085904598236084,252.9805,744
20331,16,66,2.1674766540527344,164.3405,1056
20332,15,65,2.167998075485229,127.708,975
20333,10,60,2.21956729888916,165.09050000000002,600
20334,13,63,2.0408902168273926,317.3,819
20335,12,62,2.1974689960479736,297.858,744
20336,18,68,2.412219285964966,338.886,1224
20337,15,65,2.419299840927124,277.9885,975
20338,13,63,2.4296770095825195,283.0455,819
20339,11,61,2.6707923412323,352.192,671
20340,10,60,2.6028623580932617,342.827,600
20341,17,67,2.3202970027923584,304.7425,1139
20342,8,56,2.223437547683716,230.4145,448
20343,14,64,2.3598997592926025,271.16200000000003,896
20344,12,62,2.155938148498535,298.5325,744
20345,14,64,2.0786471366882324,256.69100000000003,896
20346,9,59,2.5627408027648926,375.6625,531
20347,18,68,2.6640701293945312,361.3915,1224
20348,18,68,2.4714910984039307,304.9515,1224
20349,13,63,2.2012248039245605,223.5255,819
20350,16,66,2.185103178024292,289.709,1056
20351,16,66,2.7203214168548584,354.5555,1056
20352,11,45,1.989147424697876,152.2235,495
20353,11,61,2.471020698547364,277.5065,671
20354,14,64,2.553374767303467,364.938,896
20355,18,68,2.649052381515503,363.2785,1224
20356,16,66,2.314826011657715,295.563,1056
20357,14,64,2.257999897003174,236.181,896
20358,17,67,2.4863736629486084,286.64750000000004,1139
20359,10,60,2.611001968383789,351.1215,600
20360,11,61,2.5367300510406494,358.578,671
20361,13,43,1.5676124095916748,166.028,559
20362,12,62,2.437279224395752,297.73900000000003,744
20363,9,59,2.313154697418213,327.725,531
20364,29,79,1.924726486206055,175.013,2291
20365,14,40,0.944265365600586,141.1815,560
20366,12,62,1.8930256366729736,374.1875,744
20367,19,69,1.8717379570007324,322.149,1311
20368,14,64,2.2186696529388428,345.635,896
20369,15,65,1.9751176834106443,348.507,975
20370,8,58,2.005772113800049,353.733,464
20371,11,61,2.23525071144104,221.984,671
20372,9,59,2.157234668731689,421.5185,531
20373,19,69,1.8923933506011963,301.029,1311
20374,11,61,1.838723421096801,329.569,671
20375,16,66,1.9946105480194087,336.8825,1056
20376,16,66,1.80220627784729,261.1695,1056
20377,19,69,1.8299901485443115,375.3435,1311
20378,13,63,1.6276614665985107,264.41,819
20379,18,68,1.6383695602416992,366.581,1224
20380,15,65,1.7071166038513184,288.6485,975
20381,17,67,1.8260226249694824,347.8035,1139
20382,16,66,2.628200054168701,341.003,1056
20383,18,68,3.043629646301269,399.1425,1224
20384,11,61,2.9384207725524902,332.814,671
20385,12,62,2.544983386993408,265.221,744
20386,10,60,2.4920125007629395,273.204,600
20387,12,62,2.1956896781921387,289.03950000000003,744
20388,15,65,2.2826876640319824,276.8645,975
20389,8,58,2.689394950866699,310.06550000000004,464
20390,14,64,2.5734610557556152,333.9365,896
20391,14,64,2.719700813293457,295.8405,896
20392,15,65,2.5313615798950195,319.7425,975
20393,14,64,2.357995748519897,326.619,896
20394,15,65,2.331532716751098,289.4095,975
20395,15,65,2.4087812900543213,302.788,975
20396,13,63,2.399468421936035,314.3995,819
20397,11,61,2.544301986694336,395.6515,671
20398,10,60,2.595883846282959,367.2875,600
20399,9,59,2.220309972763061,284.40250000000003,531
20400,8,58,2.1153621673583984,198.488,464
20401,8,58,2.338606834411621,339.14750000000004,464
20402,14,48,1.8143892288208008,232.5025,672
20403,14,64,2.08768630027771,246.558,896
20404,9,59,2.2049553394317627,307.946,531
20405,14,64,2.489262104034424,359.05150000000003,896
20406,9,40,1.7376911640167236,177.4315,360
20407,11,61,2.6408238410949707,323.7265,671
20408,15,65,2.151793956756592,312.568,975
20409,11,61,2.114070415496826,289.0005,671
20410,13,63,2.664283275604248,296.371,819
20411,10,60,2.823193073272705,402.373,600
20412,9,59,2.4707741737365723,341.141,531
20413,11,61,2.394736289978028,322.749,671
20414,10,59,2.1729605197906494,292.1585,590
20415,16,66,2.120964288711548,251.9535,1056
20416,25,75,2.56540846824646,315.267,1875
20417,21,71,2.5731420516967773,312.3215,1491
20418,13,63,2.576042652130127,302.5875,819
20419,11,61,2.3377788066864014,305.529,671
20420,13,63,2.1829986572265625,325.688,819
20421,28,78,2.208827495574951,230.412,2184
20422,14,64,2.6485557556152344,297.441,896
20423,22,72,2.7017858028411865,373.9565,1584
20424,7,57,2.19268798828125,324.893,399
20425,9,59,2.29602599143982,313.449,531
20426,9,59,2.41689682006836,276.2115,531
20427,13,63,2.37430191040039,278.7105,819
20428,19,69,2.240938186645508,292.065,1311
20429,21,71,2.5054938793182373,308.22,1491
20430,13,63,2.1270618438720703,251.371,819
20431,14,64,2.513188600540161,334.4175,896
20432,15,65,2.418105125427246,299.4955,975
20433,19,69,2.747360944747925,369.79,1311
20434,12,62,2.49635910987854,295.47450000000003,744
20435,17,67,2.197402238845825,219.7835,1139
20436,12,62,2.5035600662231445,293.273,744
20437,10,60,2.4543673992156982,303.574,600
20438,18,68,2.556447029113769,291.468,1224
20439,10,60,2.1826815605163574,255.762,600
20440,15,48,1.3698937892913818,159.161,720
20441,19,69,2.3666720390319824,249.9105,1311
20442,12,62,2.0987586975097656,242.01,744
20443,21,71,2.6935176849365234,360.223,1491
20444,14,64,2.325296640396118,288.863,896
20445,20,70,2.1822774410247803,244.1715,1400
20446,16,66,2.4277448654174805,300.672,1056
20447,14,48,1.60941743850708,230.4255,672
20448,16,46,1.3461813926696775,177.8135,736
20449,12,62,2.4073803424835205,320.0235,744
20450,20,70,2.141008138656616,311.91299999999995,1400
20451,23,73,2.3628385066986084,282.8425,1679
20452,10,60,2.7328526973724365,289.92499999999995,600
20453,20,70,2.6076555252075195,293.601,1400
20454,17,45,1.6824471950531006,268.2075,765
20455,10,60,2.4140849113464355,326.58250000000004,600
20456,19,69,2.5272340774536133,313.765,1311
20457,17,67,2.6252312660217285,312.60200000000003,1139
20458,20,52,1.6609835624694824,258.86150000000004,1040
20459,12,40,1.524616241455078,166.17700000000002,480
20460,14,64,2.5065925121307373,305.7555,896
20461,11,61,2.300048351287842,311.428,671
20462,9,59,2.3355841636657715,257.4755,531
20463,13,63,2.5723586082458496,337.1005,819
20464,18,68,2.689955949783325,303.297,1224
20465,16,66,2.745621681213379,369.487,1056
20466,14,64,2.3016488552093506,320.102,896
20467,14,64,2.0998637676239014,233.4085,896
20468,16,66,2.031618356704712,264.991,1056
20469,10,60,2.2486071586608887,327.9885,600
20470,11,61,2.0904643535614014,296.21150000000006,671
20471,15,65,2.3631932735443115,279.751,975
20472,13,63,2.7611875534057617,342.916,819
20473,11,61,2.612429141998291,327.63749999999993,671
20474,10,60,2.656963348388672,350.5625,600
20475,14,64,2.36355209350586,307.165,896
20476,23,73,2.5459330081939697,332.3915,1679
20477,11,61,2.5930416584014893,312.4495,671
20478,10,60,2.719439744949341,309.062,600
20479,14,64,2.424494981765747,279.049,896
20480,14,64,2.3134994506835938,298.651,896
20481,15,65,2.4839627742767334,327.9495,975
20482,17,67,2.214425563812256,238.533,1139
20483,17,67,2.3184914588928223,309.6275,1139
20484,17,67,2.22286343574524,323.1075,1139
20485,11,61,2.5004777908325195,284.12100000000004,671
20486,12,62,2.507636070251465,321.306,744
20487,11,61,2.565800189971924,312.02,671
20488,10,60,2.6916487216949463,361.526,600
20489,16,66,2.318194627761841,306.4295,1056
20490,13,63,2.348994731903076,233.854,819
20491,9,59,2.5665371417999268,332.8905,531
20492,12,62,2.5758798122406006,324.89700000000005,744
20493,13,63,2.6001570224761963,355.48749999999995,819
20494,10,60,2.389650821685791,314.954,600
20495,15,65,2.325170516967773,292.788,975
20496,9,59,2.114242553710937,313.454,531
20497,23,73,2.2077879905700684,320.508,1679
20498,14,64,2.602145910263061,309.081,896
20499,15,65,2.528122663497925,316.9465,975
20500,14,64,2.6476354598999023,327.909,896
20501,8,58,2.6162214279174805,358.8155,464
20502,20,70,2.494191169738769,329.78900000000004,1400
20503,16,66,2.381946086883545,327.657,1056
20504,12,62,2.2615671157836914,310.32900000000006,744
20505,23,73,2.2364706993103027,290.146,1679
20506,13,63,2.700624704360962,367.8925,819
20507,10,60,2.703230142593384,366.752,600
20508,14,64,2.3438706398010254,296.3175,896
20509,12,62,2.116318702697754,232.592,744
20510,16,66,2.1571831703186035,312.2495,1056
20511,13,63,2.54590368270874,360.9775,819
20512,10,60,2.5496485233306885,335.6355,600
20513,7,57,2.532909870147705,315.871,399
20514,22,72,2.5171735286712646,302.4685,1584
20515,12,62,2.5640642642974854,285.79,744
20516,13,63,2.08315372467041,289.6295,819
20517,14,64,2.0914306640625,289.29,896
20518,10,60,2.315143346786499,247.4705,600
20519,11,61,2.7480623722076416,304.52599999999995,671
20520,10,60,2.5794677734375,394.3495,600
20521,11,61,2.4545435905456543,345.133,671
20522,10,60,2.4770846366882324,300.0645,600
20523,10,60,2.373615026473999,269.931,600
20524,10,50,1.755629539489746,269.0425,500
20525,14,64,2.447545528411865,299.0885,896
20526,12,62,2.8419549465179443,364.577,744
20527,8,58,2.50512170791626,325.059,464
20528,15,65,2.497350215911865,290.3665,975
20529,10,60,2.486539363861084,307.9365,600
20530,9,59,2.0743956565856934,320.1885,531
20531,17,67,2.114288806915283,263.9125,1139
20532,10,60,2.510483980178833,291.7735,600
20533,14,64,2.7337095737457275,361.3585,896
20534,9,59,2.26035475730896,311.8715,531
20535,7,57,2.278896808624268,290.9675,399
20536,9,59,2.330371141433716,275.458,531
20537,11,61,2.238896369934082,270.51649999999995,671
20538,12,62,2.4807114601135254,300.3455,744
20539,14,64,2.7289187908172607,382.091,896
20540,6,56,2.625075578689575,376.737,336
20541,10,60,2.300262451171875,247.286,600
20542,7,57,2.209670066833496,234.463,399
20543,13,63,2.45200514793396,309.7385,819
20544,11,61,2.5646228790283203,381.52900000000005,671
20545,19,69,2.3308091163635254,335.574,1311
20546,7,57,2.703083038330078,325.4305,399
20547,12,62,2.6912646293640137,344.94200000000006,744
20548,15,65,2.3317599296569824,318.0375,975
20549,13,63,2.0307862758636475,293.334,819
20550,15,65,2.375997543334961,333.6475,975
20551,16,66,2.439019203186035,266.682,1056
20552,12,62,2.4578866958618164,321.30100000000004,744
20553,16,66,2.690792798995972,364.20650000000006,1056
20554,17,67,2.6905086040496826,359.8025,1139
20555,14,64,2.177307605743408,294.095,896
20556,18,68,2.1035356521606445,216.153,1224
20557,11,61,2.209679126739502,312.194,671
20558,22,72,2.689104080200196,399.8815,1584
20559,15,65,2.563734292984009,297.2795,975
20560,17,67,2.795783758163452,310.6235,1139
20561,21,71,2.5505380630493164,288.58450000000005,1491
20562,16,66,2.089949369430542,325.88250000000005,1056
20563,19,69,2.31754732131958,289.242,1311
20564,17,67,2.8512704372406006,336.0325,1139
